,custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,id
7901,,student,single,university.degree,no,no,yes,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,999.0,0,yes,7902
4522,39.0,admin.,single,high.school,no,no,no,cellular,may,,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,2,no,4523
3747,49.0,unemployed,divorced,professional.course,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,3748
1449,32.0,admin.,single,high.school,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1450
1331,,admin.,married,,no,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,3,no,1332
1307,42.0,admin.,married,unknown,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,999.0,1,no,1308
5528,31.0,technician,married,high.school,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,5529
6746,39.0,self-employed,single,high.school,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,6747
3572,,technician,single,professional.course,unknown,no,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,3573
7333,36.0,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,yes,7334
6744,56.0,blue-collar,married,,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,no,6745
2475,,management,married,university.degree,unknown,no,yes,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999.0,0,no,2476
6679,37.0,admin.,married,high.school,no,yes,yes,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,6680
7303,,student,single,unknown,no,yes,yes,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,7304
890,37.0,services,single,basic.9y,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,891
7810,41.0,management,married,university.degree,no,no,no,cellular,nov,mon,2,7,3,failure,-3.4,92.649,-30.1,0.715,5017.5,0.233333333,0,yes,7811
6936,31.0,management,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,6937
1210,28.0,admin.,single,university.degree,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1211
4855,42.0,unemployed,married,high.school,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,4856
7662,78.0,retired,divorced,unknown,no,no,no,cellular,jun,,4,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,999.0,0,yes,7663
5973,37.0,self-employed,married,,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no,5974
5061,57.0,blue-collar,married,,unknown,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,5062
3137,,technician,married,,unknown,no,no,telephone,jun,,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,3138
3960,49.0,management,married,university.degree,no,no,no,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,3961
6364,50.0,management,married,professional.course,unknown,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,6365
2174,51.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,2175
1265,45.0,technician,divorced,high.school,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,1,no,1266
7568,,admin.,single,university.degree,no,yes,yes,cellular,jun,,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,yes,7569
6379,32.0,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,6380
1202,,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,1203
1183,55.0,blue-collar,married,professional.course,no,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,1184
4367,30.0,technician,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,4368
853,56.0,retired,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,854
8,23.0,blue-collar,single,basic.4y,no,yes,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,9
4465,,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,3,no,4466
4011,47.0,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,4012
3458,59.0,retired,married,unknown,no,no,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,3459
1146,,blue-collar,single,basic.4y,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,1147
3523,47.0,blue-collar,married,,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,3524
4102,47.0,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,3,no,4103
1171,52.0,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,1172
968,32.0,services,single,basic.9y,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,969
7418,45.0,unknown,unknown,unknown,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,yes,7419
1,31.0,services,single,high.school,no,no,no,cellular,jul,thu,35,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,2
7699,86.0,retired,married,unknown,unknown,yes,no,cellular,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,999.0,0,yes,7700
5490,80.0,retired,divorced,basic.4y,no,no,yes,cellular,dec,fri,5,999,1,failure,-3.0,92.713,-33.0,0.718,5023.5,999.0,0,no,5491
4087,50.0,entrepreneur,married,basic.4y,unknown,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,4088
5350,30.0,technician,single,university.degree,no,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,5351
3859,33.0,services,divorced,high.school,no,yes,no,telephone,jun,,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,3860
6847,38.0,blue-collar,divorced,unknown,no,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,6848
693,39.0,admin.,married,high.school,no,no,no,cellular,sep,mon,2,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,999.0,0,no,694
5394,39.0,admin.,married,university.degree,unknown,no,no,telephone,jul,thu,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,5395
844,,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,845
4950,37.0,services,single,basic.9y,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,4951
7723,31.0,technician,single,university.degree,no,no,no,telephone,oct,thu,1,999,0,nonexistent,-0.1,93.798,-40.4,4.794,5195.8,999.0,0,yes,7724
5977,48.0,blue-collar,married,,no,no,no,cellular,may,,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,3,no,5978
4937,51.0,entrepreneur,married,,unknown,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,4938
2886,45.0,self-employed,married,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,2887
6919,38.0,admin.,single,university.degree,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,4,no,6920
4868,,technician,divorced,professional.course,unknown,yes,yes,cellular,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,4869
6520,,technician,married,basic.9y,no,no,yes,cellular,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,6521
951,54.0,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,952
5637,37.0,management,married,,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,5638
485,27.0,entrepreneur,single,university.degree,no,no,no,cellular,jun,thu,2,999,1,failure,-2.9,92.963,-40.8,1.235,5076.2,999.0,0,no,486
1310,43.0,technician,single,professional.course,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1311
4415,28.0,admin.,single,high.school,no,no,no,cellular,jul,tue,14,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,4416
1234,58.0,retired,divorced,,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no,1235
4488,44.0,blue-collar,married,,unknown,no,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,4489
1204,30.0,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1205
4543,38.0,management,divorced,university.degree,no,no,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,999.0,2,no,4544
6108,46.0,services,divorced,basic.9y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no,6109
854,34.0,services,married,high.school,no,yes,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no,855
2397,,blue-collar,married,high.school,no,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,999.0,0,no,2398
6583,53.0,technician,married,professional.course,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,6584
1235,29.0,technician,single,,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,1236
6447,71.0,retired,divorced,,no,yes,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,no,6448
1527,39.0,services,divorced,,no,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,1528
2801,,technician,single,high.school,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,2802
5156,,admin.,married,,no,no,no,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,5157
633,,blue-collar,married,,no,yes,no,cellular,may,,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,634
3663,40.0,blue-collar,married,,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,3664
6471,,admin.,single,,unknown,yes,yes,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,6472
7143,31.0,self-employed,married,basic.9y,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,7144
1519,45.0,services,married,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,no,1520
2932,35.0,admin.,divorced,,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,2933
343,33.0,admin.,single,,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,344
5025,39.0,services,married,,no,no,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,5026
7532,29.0,technician,single,high.school,unknown,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,yes,7533
2155,44.0,services,married,,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,2156
2917,27.0,admin.,married,professional.course,no,no,no,cellular,may,,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,2918
5466,,admin.,single,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,no,5467
7741,,technician,married,professional.course,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,yes,7742
916,45.0,admin.,divorced,,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,917
7892,82.0,retired,divorced,,no,no,no,cellular,apr,mon,1,6,2,success,-1.8,93.749,-34.6,0.643,5008.7,0.2,6,yes,7893
5150,,blue-collar,married,,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,5151
3695,47.0,services,married,,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,3696
3337,43.0,services,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,3338
3008,39.0,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,3009
5261,39.0,technician,married,high.school,no,no,no,cellular,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,5262
4920,41.0,blue-collar,married,basic.4y,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,4921
1654,52.0,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1655
1221,,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no,1222
1027,39.0,housemaid,married,basic.9y,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no,1028
2882,54.0,services,married,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,2883
4174,55.0,self-employed,married,,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,4175
7799,36.0,technician,single,professional.course,no,yes,no,cellular,apr,thu,1,2,2,success,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,8,yes,7800
2813,40.0,blue-collar,married,,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,5,no,2814
4588,57.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4589
6006,32.0,technician,single,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,6007
7527,,admin.,married,high.school,no,no,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,2,yes,7528
2587,58.0,admin.,married,,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no,2588
1334,38.0,blue-collar,married,,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,1335
6118,45.0,admin.,married,high.school,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,6119
2349,26.0,entrepreneur,married,professional.course,no,no,no,telephone,may,fri,10,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,2,no,2350
4218,,blue-collar,single,,no,no,no,telephone,may,,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4219
5076,38.0,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,5077
5716,29.0,admin.,unknown,professional.course,no,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,999.0,3,no,5717
430,35.0,technician,single,basic.6y,no,unknown,unknown,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,431
6420,36.0,technician,single,professional.course,no,no,no,cellular,dec,mon,1,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,999.0,0,no,6421
950,,technician,married,professional.course,no,yes,yes,telephone,oct,mon,1,999,0,nonexistent,-0.1,93.798,-40.4,5.0,5195.8,999.0,0,no,951
814,30.0,admin.,divorced,,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,815
5112,46.0,services,married,high.school,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,5113
2856,38.0,services,single,high.school,no,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999.0,0,no,2857
4247,29.0,technician,single,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,4248
7504,26.0,student,single,high.school,no,yes,no,cellular,may,,3,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,999.0,1,yes,7505
3059,,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,3060
6026,43.0,technician,single,university.degree,no,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,6027
7746,32.0,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,yes,7747
4884,38.0,admin.,single,university.degree,no,yes,no,telephone,jul,mon,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,999.0,0,no,4885
175,,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,176
1906,52.0,blue-collar,unknown,basic.4y,no,unknown,unknown,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,1907
7289,,retired,divorced,basic.9y,unknown,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,7290
714,52.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,715
5980,32.0,admin.,single,,no,yes,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,no,5981
3314,39.0,admin.,married,high.school,no,yes,no,cellular,dec,,3,999,1,failure,-3.0,92.713,-33.0,0.7,5023.5,999.0,2,no,3315
4857,,admin.,single,,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,4858
7292,,blue-collar,married,,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,7293
2859,33.0,technician,married,university.degree,no,no,no,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,2860
160,45.0,technician,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,161
1563,54.0,blue-collar,divorced,basic.4y,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1564
3787,59.0,services,married,,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,3788
6271,56.0,admin.,married,high.school,no,yes,no,telephone,jun,wed,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,6272
1834,51.0,services,married,professional.course,unknown,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,1835
1647,52.0,technician,married,,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,1648
5709,,technician,married,,no,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,5710
365,36.0,services,single,basic.6y,unknown,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,366
2572,55.0,unemployed,married,basic.9y,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,999.0,0,no,2573
2936,28.0,services,married,,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,2937
422,39.0,admin.,married,university.degree,no,yes,no,telephone,jun,thu,1,999,1,failure,-1.7,94.055,-39.8,0.742,4991.6,999.0,3,no,423
2431,30.0,admin.,married,university.degree,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,2432
2261,32.0,blue-collar,single,basic.6y,no,no,no,cellular,apr,,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,2262
534,,technician,single,professional.course,no,no,no,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,999.0,2,no,535
7164,44.0,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,7165
1499,37.0,services,single,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,1500
5666,,admin.,divorced,,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,5667
4216,54.0,technician,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,999.0,0,no,4217
6062,49.0,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,6063
7647,,admin.,single,university.degree,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,999.0,0,yes,7648
3256,34.0,services,married,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,3257
2297,49.0,services,married,basic.9y,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,no,2298
216,49.0,admin.,single,university.degree,unknown,yes,no,telephone,jun,,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,217
8229,,services,married,university.degree,no,no,no,cellular,dec,wed,1,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,0.2,5,yes,8230
7543,38.0,admin.,single,university.degree,no,yes,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,yes,7544
2453,49.0,technician,married,,no,yes,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,999.0,3,no,2454
5627,45.0,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,5628
1833,46.0,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,2,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,0.4,2,no,1834
3526,25.0,technician,single,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,3527
2006,26.0,admin.,single,,no,yes,no,telephone,may,mon,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,2007
1822,,admin.,single,,no,unknown,unknown,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,1823
